iter_b,action_b,payoff_b,selection_method_b
7858,1,0,greedy
7859,0,5,greedy
7860,0,0,greedy
7861,0,0,greedy
7862,0,0,greedy
7863,0,0,greedy
7864,0,0,greedy
7865,0,0,greedy
7866,0,0,greedy
7867,0,0,greedy
7868,0,0,greedy
7869,0,0,greedy
7870,1,0,greedy
7871,0,0,greedy
7872,1,0,greedy
7873,0,0,greedy
7874,1,0,greedy
7875,0,0,greedy
7876,1,0,random
7877,0,0,greedy
7878,1,0,greedy
7879,0,0,greedy
7880,1,0,greedy
7881,0,0,greedy
7882,1,0,greedy
7883,0,0,greedy
7884,1,3,greedy
7885,1,0,greedy
7886,1,0,greedy
7887,1,0,greedy
7888,1,0,greedy
7889,1,0,greedy
7890,1,0,greedy
7891,1,0,greedy
7892,0,0,greedy
7893,0,0,random
7894,1,0,greedy
7895,1,0,greedy
7896,0,0,greedy
7897,1,0,greedy
7898,0,0,greedy
7899,1,0,greedy
7900,1,0,random
7901,0,0,greedy
7902,0,0,greedy
7903,1,0,greedy
7904,0,0,greedy
7905,1,0,greedy
7906,0,5,greedy
7907,0,0,greedy
7908,0,0,greedy
7909,0,0,greedy
7910,0,0,greedy
7911,0,0,greedy
7912,0,0,greedy
7913,0,0,greedy
7914,0,0,greedy
7915,0,0,greedy
7916,0,0,greedy
7917,0,0,greedy
7918,0,0,greedy
7919,1,0,greedy
7920,0,0,greedy
7921,1,0,greedy
7922,0,0,greedy
7923,1,0,greedy
7924,0,0,greedy
7925,1,0,greedy
7926,0,0,greedy
7927,1,0,greedy
7928,0,0,greedy
7929,1,0,greedy
7930,0,0,greedy
7931,0,0,random
7932,1,0,greedy
7933,1,0,greedy
7934,0,0,greedy
7935,1,0,greedy
7936,0,0,greedy
7937,1,0,greedy
7938,0,0,greedy
7939,1,0,greedy
7940,0,0,greedy
7941,1,0,greedy
7942,0,0,greedy
7943,1,0,greedy
7944,0,0,greedy
7945,1,0,random
7946,0,0,greedy
7947,0,0,random
7948,1,0,greedy
7949,0,0,random
7950,1,0,greedy
7951,0,0,random
7952,1,0,greedy
7953,1,0,greedy
7954,0,0,greedy
7955,1,0,random
7956,0,0,greedy
7957,1,0,greedy
7958,0,0,greedy
7959,1,0,random
7960,0,0,greedy
7961,1,0,greedy
7962,0,0,greedy
7963,1,0,random
7964,0,0,greedy
7965,1,0,greedy
7966,1,0,random
7967,0,0,greedy
7968,0,0,greedy
7969,1,0,greedy
7970,0,0,greedy
7971,1,0,greedy
7972,0,0,random
7973,1,0,greedy
7974,0,0,greedy
7975,1,3,greedy
7976,1,0,greedy
7977,1,0,greedy
7978,1,0,greedy
7979,1,0,greedy
7980,1,0,greedy
7981,1,0,greedy
7982,0,0,random
7983,1,0,greedy
7984,1,0,greedy
7985,1,0,greedy
7986,1,0,greedy
7987,0,0,greedy
7988,0,0,random
7989,1,0,greedy
7990,1,0,greedy
7991,0,0,greedy
7992,1,0,greedy
7993,0,0,greedy
7994,1,0,greedy
7995,0,0,greedy
7996,0,0,random
7997,1,0,greedy
7998,1,3,greedy
7999,1,0,greedy
8000,1,0,greedy
8001,1,0,greedy
8002,1,0,greedy
8003,0,0,random
8004,1,0,greedy
8005,1,0,greedy
8006,1,0,greedy
8007,1,0,greedy
8008,1,0,greedy
8009,1,0,greedy
8010,1,0,random
8011,0,0,greedy
8012,1,0,greedy
8013,0,0,greedy
8014,1,0,greedy
8015,0,0,greedy
8016,1,0,greedy
8017,0,0,greedy
8018,1,0,greedy
8019,0,0,greedy
8020,1,0,greedy
8021,0,0,greedy
8022,1,0,greedy
8023,0,0,greedy
8024,1,0,greedy
8025,0,0,greedy
8026,1,0,greedy
8027,0,0,greedy
8028,1,0,greedy
8029,0,0,greedy
8030,1,0,greedy
8031,0,0,greedy
8032,1,0,greedy
8033,0,0,greedy
8034,1,0,greedy
8035,0,0,greedy
8036,1,0,greedy
8037,0,0,greedy
8038,1,0,random
8039,0,0,greedy
8040,1,0,greedy
8041,0,0,greedy
8042,1,0,greedy
8043,0,0,greedy
8044,1,0,greedy
8045,0,0,greedy
8046,1,0,greedy
8047,0,0,greedy
8048,1,0,greedy
8049,0,0,greedy
8050,1,0,greedy
8051,1,0,random
8052,0,0,greedy
8053,0,0,greedy
8054,1,3,greedy
8055,1,0,greedy
8056,1,0,greedy
8057,1,0,random
8058,1,0,greedy
8059,0,0,random
8060,1,0,greedy
8061,1,0,greedy
8062,1,0,greedy
8063,1,0,greedy
8064,1,0,greedy
8065,1,0,greedy
8066,1,0,greedy
8067,1,0,greedy
8068,1,0,greedy
8069,0,0,greedy
8070,1,0,greedy
8071,0,0,greedy
8072,1,0,greedy
8073,0,0,greedy
8074,1,0,greedy
8075,0,0,random
8076,1,0,greedy
8077,0,0,greedy
8078,1,0,greedy
8079,0,0,greedy
8080,0,0,random
8081,0,0,random
8082,1,0,greedy
8083,1,0,greedy
8084,0,0,greedy
8085,1,0,random
8086,0,0,greedy
8087,1,0,greedy
8088,0,0,greedy
8089,1,0,greedy
8090,0,0,greedy
8091,1,0,greedy
8092,0,0,greedy
8093,1,0,greedy
8094,0,0,greedy
8095,1,0,greedy
8096,0,0,greedy
8097,1,0,greedy
8098,0,0,greedy
8099,1,0,greedy
8100,0,0,greedy
8101,1,0,greedy
8102,0,5,greedy
8103,0,0,greedy
8104,0,0,greedy
8105,0,0,greedy
8106,0,0,greedy
8107,0,0,greedy
8108,0,0,greedy
8109,0,0,greedy
8110,0,0,greedy
8111,0,0,greedy
8112,0,0,greedy
8113,0,0,greedy
8114,0,0,greedy
8115,0,0,greedy
8116,0,0,greedy
8117,0,0,greedy
8118,0,0,greedy
8119,0,0,greedy
8120,0,5,greedy
8121,0,0,greedy
8122,0,0,greedy
8123,0,0,random
8124,0,0,greedy
8125,0,0,greedy
8126,1,0,random
8127,0,0,greedy
8128,0,0,random
8129,0,0,greedy
8130,0,5,greedy
8131,0,0,random
8132,0,5,greedy
8133,0,0,greedy
8134,0,5,greedy
8135,0,0,greedy
8136,0,5,greedy
8137,0,0,greedy
8138,0,5,greedy
8139,0,0,greedy
8140,0,5,greedy
8141,0,0,greedy
8142,0,5,greedy
8143,0,0,greedy
8144,0,5,greedy
8145,0,0,greedy
8146,1,3,random
8147,0,5,greedy
8148,0,0,greedy
8149,0,5,greedy
8150,0,0,greedy
8151,0,5,greedy
8152,1,3,random
8153,0,5,greedy
8154,0,0,greedy
8155,0,5,greedy
8156,0,0,greedy
8157,0,5,greedy
8158,0,0,greedy
8159,0,5,greedy
8160,0,0,greedy
8161,0,5,greedy
8162,0,5,greedy
8163,0,0,greedy
8164,0,0,greedy
8165,0,5,greedy
8166,0,0,greedy
8167,0,5,greedy
8168,0,0,greedy
8169,0,5,greedy
8170,0,0,greedy
8171,0,5,greedy
8172,0,0,greedy
8173,0,0,greedy
8174,1,0,random
8175,0,0,greedy
8176,1,3,random
8177,0,5,greedy
8178,0,5,greedy
8179,0,0,greedy
8180,0,5,greedy
8181,0,0,greedy
8182,0,0,greedy
8183,0,0,greedy
8184,0,5,greedy
8185,0,5,greedy
8186,0,0,random
8187,0,5,random
8188,0,0,greedy
8189,0,0,greedy
8190,0,5,greedy
8191,0,0,greedy
8192,0,5,greedy
8193,0,5,greedy
8194,0,0,greedy
8195,0,5,greedy
8196,0,0,greedy
8197,0,5,greedy
8198,1,0,random
8199,0,0,greedy
8200,0,0,greedy
8201,0,0,random
8202,0,5,greedy
8203,0,0,greedy
8204,0,5,greedy
8205,0,0,greedy
8206,0,5,greedy
8207,0,0,greedy
8208,0,5,greedy
8209,0,0,greedy
8210,0,5,greedy
8211,0,0,greedy
8212,0,5,greedy
8213,0,0,greedy
8214,0,5,greedy
8215,0,0,greedy
8216,0,5,greedy
8217,0,0,greedy
8218,0,5,greedy
8219,0,5,greedy
8220,0,0,greedy
8221,0,5,greedy
8222,0,0,greedy
8223,0,5,greedy
8224,0,0,greedy
8225,0,0,greedy
8226,0,5,greedy
8227,0,0,greedy
8228,0,5,greedy
8229,0,0,greedy
8230,0,5,greedy
8231,0,0,greedy
8232,0,5,greedy
8233,0,0,greedy
8234,0,5,greedy
8235,0,0,greedy
8236,0,5,greedy
8237,0,0,greedy
8238,1,3,random
8239,0,5,greedy
8240,0,5,greedy
8241,0,5,greedy
8242,0,0,greedy
8243,0,5,random
8244,0,0,greedy
8245,0,5,greedy
8246,0,0,greedy
8247,0,5,greedy
8248,0,5,random
8249,0,0,greedy
8250,0,0,greedy
8251,0,5,greedy
8252,0,0,greedy
8253,0,5,greedy
8254,0,0,greedy
8255,0,0,greedy
8256,0,5,greedy
8257,0,5,greedy
8258,0,0,random
8259,0,5,greedy
8260,0,0,greedy
8261,0,0,random
8262,0,5,greedy
8263,0,5,random
8264,0,0,greedy
8265,0,0,greedy
8266,0,5,greedy
8267,0,5,greedy
8268,0,0,greedy
8269,0,5,greedy
8270,1,0,random
8271,0,5,greedy
8272,0,0,greedy
8273,1,0,random
8274,0,0,greedy
8275,0,0,greedy
8276,0,0,greedy
8277,0,0,greedy
8278,0,0,greedy
8279,0,0,greedy
8280,0,0,greedy
8281,0,5,greedy
8282,0,0,greedy
8283,0,5,greedy
8284,0,0,greedy
8285,0,5,greedy
8286,0,0,greedy
8287,0,5,greedy
8288,0,0,greedy
8289,0,5,greedy
8290,0,0,greedy
8291,0,5,greedy
8292,0,0,greedy
8293,0,5,random
8294,0,0,greedy
8295,0,5,greedy
8296,0,0,greedy
8297,0,5,greedy
8298,0,0,greedy
8299,0,5,greedy
8300,0,0,greedy
8301,0,5,greedy
8302,0,0,random
8303,0,0,greedy
8304,0,5,greedy
8305,0,5,greedy
8306,0,0,greedy
8307,0,5,greedy
8308,0,0,greedy
8309,0,5,greedy
8310,0,0,greedy
8311,0,5,greedy
8312,0,0,greedy
8313,0,5,greedy
8314,0,0,greedy
8315,0,5,greedy
8316,0,0,greedy
8317,0,5,greedy
8318,0,0,greedy
8319,0,5,greedy
8320,0,0,greedy
8321,0,5,greedy
8322,0,0,greedy
8323,0,5,greedy
8324,0,0,greedy
8325,0,5,greedy
8326,1,0,random
8327,0,0,random
8328,0,0,greedy
8329,0,0,greedy
8330,0,0,greedy
8331,0,0,greedy
8332,0,0,greedy
8333,1,3,random
8334,0,5,greedy
8335,0,5,greedy
8336,0,5,random
8337,1,0,random
8338,0,0,greedy
8339,0,0,greedy
8340,0,0,greedy
8341,0,5,greedy
8342,0,0,greedy
8343,0,0,greedy
8344,0,0,greedy
8345,0,5,greedy
8346,0,0,greedy
8347,0,5,greedy
8348,0,0,greedy
8349,0,5,greedy
8350,0,0,greedy
8351,0,5,greedy
8352,0,0,greedy
8353,0,5,greedy
8354,0,0,greedy
8355,0,5,greedy
8356,0,0,greedy
8357,0,5,greedy
8358,0,0,greedy
8359,0,5,greedy
8360,0,0,greedy
8361,1,3,random
8362,0,5,greedy
8363,0,5,greedy
8364,0,5,greedy
8365,0,5,greedy
8366,0,0,greedy
8367,0,5,greedy
8368,0,0,greedy
8369,0,5,greedy
8370,0,0,greedy
8371,0,5,greedy
8372,0,0,greedy
8373,0,5,greedy
8374,0,0,greedy
8375,0,5,random
8376,1,0,random
8377,0,0,greedy
8378,0,0,greedy
8379,0,5,greedy
8380,0,0,greedy
8381,0,0,greedy
8382,0,0,greedy
8383,0,5,greedy
8384,0,0,greedy
8385,0,5,greedy
8386,0,0,greedy
8387,0,0,greedy
8388,0,0,greedy
8389,0,5,random
8390,0,5,greedy
8391,0,0,greedy
8392,0,0,greedy
8393,0,5,greedy
8394,0,0,random
8395,0,5,greedy
8396,0,0,greedy
8397,0,0,greedy
8398,0,5,greedy
8399,0,5,greedy
8400,0,0,greedy
8401,0,5,greedy
8402,0,0,greedy
8403,0,5,greedy
8404,0,5,greedy
8405,0,0,greedy
8406,0,0,greedy
8407,0,5,greedy
8408,0,0,greedy
8409,0,5,greedy
8410,0,0,greedy
8411,0,5,greedy
8412,0,0,greedy
8413,0,5,greedy
8414,0,0,greedy
8415,0,5,greedy
8416,0,0,greedy
8417,0,5,greedy
8418,0,0,greedy
8419,0,5,greedy
8420,0,0,greedy
8421,0,5,greedy
8422,1,0,random
8423,0,0,greedy
8424,0,0,greedy
8425,0,5,greedy
8426,0,0,greedy
8427,0,0,greedy
8428,0,0,greedy
8429,0,0,greedy
8430,0,0,greedy
8431,0,0,greedy
8432,0,5,random
8433,0,0,greedy
8434,0,5,random
8435,0,0,greedy
8436,0,5,greedy
8437,0,0,greedy
8438,0,5,greedy
8439,0,0,greedy
8440,0,5,greedy
8441,0,0,greedy
8442,0,5,greedy
8443,0,0,greedy
8444,0,5,greedy
8445,0,0,greedy
8446,0,5,greedy
8447,0,0,greedy
8448,0,5,greedy
8449,0,0,greedy
8450,0,5,greedy
8451,0,0,greedy
8452,0,5,greedy
8453,0,5,random
8454,0,0,greedy
8455,0,0,greedy
8456,0,5,greedy
8457,0,0,greedy
8458,0,5,greedy
8459,0,0,greedy
8460,0,5,greedy
8461,0,0,random
8462,0,5,greedy
8463,0,5,greedy
8464,0,0,greedy
8465,0,0,greedy
8466,0,5,greedy
8467,0,0,greedy
8468,0,5,greedy
8469,0,0,greedy
8470,0,5,greedy
8471,0,0,greedy
8472,0,5,greedy
8473,0,0,greedy
8474,0,5,greedy
8475,0,0,greedy
8476,0,5,greedy
8477,0,0,greedy
8478,0,5,greedy
8479,0,0,greedy
8480,0,5,greedy
8481,0,0,greedy
8482,0,5,greedy
8483,0,0,greedy
8484,0,5,greedy
8485,0,0,greedy
8486,0,5,greedy
8487,0,0,greedy
8488,0,5,greedy
8489,0,0,greedy
8490,0,5,greedy
8491,0,0,greedy
8492,0,5,greedy
8493,0,0,greedy
8494,1,3,random
8495,0,5,greedy
8496,0,5,greedy
8497,0,5,greedy
8498,0,5,greedy
8499,0,5,greedy
8500,0,5,greedy
8501,0,0,greedy
8502,0,5,greedy
8503,0,0,greedy
8504,0,5,random
8505,0,0,greedy
8506,0,0,greedy
8507,0,5,random
8508,0,5,greedy
8509,0,0,greedy
8510,1,3,random
8511,0,5,greedy
8512,0,5,greedy
8513,0,5,greedy
8514,1,3,random
8515,1,3,random
8516,0,5,greedy
8517,0,5,greedy
8518,0,5,greedy
8519,0,5,greedy
8520,0,5,greedy
8521,0,5,greedy
8522,0,5,greedy
8523,0,5,greedy
8524,0,5,greedy
8525,0,5,greedy
8526,0,5,greedy
8527,0,5,random
8528,0,5,greedy
8529,0,5,greedy
8530,0,0,greedy
8531,0,5,greedy
8532,0,0,greedy
8533,0,5,greedy
8534,0,0,greedy
8535,0,5,greedy
8536,0,0,greedy
8537,0,5,greedy
8538,0,0,greedy
8539,0,5,greedy
8540,0,0,greedy
8541,0,5,greedy
8542,1,0,random
8543,0,0,greedy
8544,0,0,greedy
8545,0,0,greedy
8546,0,0,greedy
8547,0,0,greedy
8548,0,0,greedy
8549,0,0,greedy
8550,0,0,greedy
8551,0,0,greedy
8552,0,0,greedy
8553,0,0,greedy
8554,0,5,random
8555,0,0,greedy
8556,0,5,greedy
8557,0,0,greedy
8558,0,5,greedy
8559,0,0,greedy
8560,0,5,greedy
8561,0,0,greedy
8562,0,5,greedy
8563,0,0,random
8564,0,5,random
8565,0,0,greedy
8566,0,0,greedy
8567,0,5,greedy
8568,0,5,greedy
8569,0,0,greedy
8570,0,5,greedy
8571,0,0,greedy
8572,0,5,greedy
8573,0,0,greedy
8574,1,3,random
8575,0,5,greedy
8576,0,5,greedy
8577,0,5,greedy
8578,0,5,random
8579,0,5,greedy
8580,1,3,random
8581,0,5,greedy
8582,0,5,greedy
8583,0,5,random
8584,0,5,greedy
8585,0,5,greedy
8586,0,0,greedy
8587,0,5,greedy
8588,0,5,greedy
8589,0,5,greedy
8590,0,5,greedy
8591,0,5,greedy
8592,0,0,greedy
8593,0,5,greedy
8594,0,0,greedy
8595,0,5,greedy
8596,0,0,greedy
8597,0,5,greedy
8598,0,0,greedy
8599,0,5,greedy
8600,0,0,greedy
8601,0,5,greedy
8602,0,0,greedy
8603,0,5,greedy
8604,0,0,greedy
8605,0,5,greedy
8606,0,0,random
8607,0,5,greedy
8608,0,5,greedy
8609,0,0,greedy
8610,0,0,greedy
8611,0,5,greedy
8612,0,5,greedy
8613,0,5,greedy
8614,0,0,greedy
8615,0,0,greedy
8616,0,0,greedy
8617,0,5,random
8618,0,0,greedy
8619,0,5,greedy
8620,0,0,greedy
8621,0,5,greedy
8622,0,0,greedy
8623,0,5,greedy
8624,0,0,greedy
8625,0,0,greedy
8626,0,5,greedy
8627,0,5,greedy
8628,0,0,greedy
8629,0,5,greedy
8630,0,0,greedy
8631,0,5,greedy
8632,0,0,greedy
8633,0,5,greedy
8634,1,0,random
8635,0,0,greedy
8636,0,0,greedy
8637,0,0,greedy
8638,0,0,greedy
8639,0,0,greedy
8640,0,0,greedy
8641,0,0,greedy
8642,0,0,greedy
8643,0,0,greedy
8644,0,5,greedy
8645,0,0,greedy
8646,0,0,greedy
8647,0,0,greedy
8648,0,0,greedy
8649,0,0,greedy
8650,0,0,greedy
8651,0,0,greedy
8652,0,5,random
8653,0,0,random
8654,0,0,greedy
8655,0,5,greedy
8656,0,5,greedy
8657,0,0,greedy
8658,0,5,greedy
8659,0,0,greedy
8660,0,5,greedy
8661,0,0,greedy
8662,0,5,greedy
8663,0,0,greedy
8664,0,5,greedy
8665,0,0,greedy
8666,0,5,greedy
8667,0,0,greedy
8668,0,5,greedy
8669,0,0,greedy
8670,0,5,greedy
8671,0,0,greedy
8672,0,5,greedy
8673,0,0,greedy
8674,0,5,greedy
8675,0,0,greedy
8676,0,5,greedy
8677,0,5,greedy
8678,0,0,greedy
8679,0,0,greedy
8680,0,5,greedy
8681,0,0,greedy
8682,0,5,greedy
8683,0,0,greedy
8684,0,5,greedy
8685,0,5,greedy
8686,0,0,greedy
8687,1,0,random
8688,0,0,greedy
8689,0,0,greedy
8690,0,0,greedy
8691,0,0,greedy
8692,0,0,greedy
8693,0,0,greedy
8694,0,0,greedy
8695,0,0,greedy
8696,0,5,greedy
8697,0,0,greedy
8698,0,0,greedy
8699,0,0,greedy
8700,0,0,greedy
8701,0,0,greedy
8702,0,0,greedy
8703,0,0,greedy
8704,0,0,greedy
8705,0,0,greedy
8706,0,0,greedy
8707,1,3,greedy
8708,1,3,greedy
8709,1,3,greedy
8710,1,3,greedy
8711,1,3,greedy
8712,1,3,greedy
8713,1,3,greedy
8714,1,3,greedy
8715,1,3,greedy
8716,1,3,greedy
8717,1,3,greedy
8718,1,3,greedy
8719,0,5,random
8720,1,3,greedy
8721,1,3,greedy
8722,1,3,greedy
8723,1,3,greedy
8724,1,3,greedy
8725,1,3,greedy
8726,1,3,greedy
8727,1,3,greedy
8728,1,3,greedy
8729,1,3,greedy
8730,1,3,greedy
8731,1,3,greedy
8732,1,3,greedy
8733,1,3,greedy
8734,1,3,greedy
8735,1,3,greedy
8736,1,3,greedy
8737,1,3,greedy
8738,1,3,greedy
8739,1,3,greedy
8740,1,0,greedy
8741,1,3,greedy
8742,0,5,random
8743,1,3,greedy
8744,1,3,random
8745,1,3,greedy
8746,1,3,greedy
8747,1,3,greedy
8748,1,3,greedy
8749,1,3,greedy
8750,1,3,greedy
8751,1,3,greedy
8752,1,0,greedy
8753,1,3,greedy
8754,0,5,random
8755,1,3,greedy
8756,1,3,greedy
8757,1,3,greedy
8758,1,3,greedy
8759,1,3,greedy
8760,1,3,greedy
8761,1,3,random
8762,0,5,random
8763,1,3,random
8764,1,3,random
8765,1,3,greedy
8766,1,3,greedy
8767,1,3,greedy
8768,1,3,greedy
8769,1,3,random
8770,1,3,random
8771,1,3,greedy
8772,1,3,greedy
8773,1,3,greedy
8774,1,3,greedy
8775,1,3,greedy
8776,1,3,greedy
8777,1,3,greedy
8778,1,3,random
8779,1,3,greedy
8780,1,3,greedy
8781,1,3,greedy
8782,0,5,random
8783,1,3,greedy
8784,1,3,greedy
8785,0,5,random
8786,0,5,random
8787,1,3,greedy
8788,1,3,greedy
8789,1,3,greedy
8790,1,3,greedy
8791,1,3,greedy
8792,1,3,greedy
8793,1,3,greedy
8794,1,3,greedy
8795,1,3,greedy
8796,1,3,greedy
8797,1,3,greedy
8798,1,3,greedy
8799,1,3,greedy
8800,1,3,greedy
8801,1,3,greedy
8802,1,3,greedy
8803,1,3,greedy
8804,1,3,greedy
8805,1,3,greedy
8806,1,3,greedy
8807,0,5,random
8808,1,3,greedy
8809,1,3,greedy
8810,1,3,greedy
8811,1,3,greedy
8812,1,3,greedy
8813,1,3,greedy
8814,1,0,greedy
8815,1,3,greedy
8816,1,3,greedy
8817,1,3,greedy
8818,1,3,greedy
8819,1,3,greedy
8820,1,3,greedy
8821,1,3,greedy
8822,1,3,greedy
8823,1,3,greedy
8824,1,0,greedy
8825,1,0,greedy
8826,1,3,greedy
8827,1,0,greedy
8828,1,3,greedy
8829,1,3,greedy
8830,1,0,greedy
8831,1,3,greedy
8832,1,3,greedy
8833,1,3,greedy
8834,1,3,greedy
8835,1,3,greedy
8836,1,3,greedy
8837,1,3,greedy
8838,1,3,greedy
8839,1,3,greedy
8840,1,3,greedy
8841,1,3,greedy
8842,1,3,greedy
8843,1,3,greedy
8844,1,3,greedy
8845,1,3,greedy
8846,1,3,greedy
8847,1,3,random
8848,1,3,greedy
8849,1,3,greedy
8850,1,3,greedy
8851,1,3,greedy
8852,1,3,greedy
8853,1,3,greedy
8854,1,3,greedy
8855,1,3,greedy
8856,1,3,greedy
8857,1,3,greedy
8858,1,3,greedy
8859,1,3,greedy
8860,1,3,greedy
8861,1,3,greedy
8862,1,3,greedy
8863,1,0,greedy
8864,1,3,greedy
8865,1,3,random
8866,1,3,greedy
8867,1,3,greedy
8868,1,3,greedy
8869,1,3,greedy
8870,1,3,greedy
8871,1,3,greedy
8872,1,0,greedy
8873,1,3,greedy
8874,1,3,greedy
8875,1,3,greedy
8876,1,3,random
8877,1,0,greedy
8878,0,5,random
8879,1,3,greedy
8880,1,3,greedy
8881,1,3,greedy
8882,1,3,greedy
8883,1,3,greedy
8884,1,3,greedy
8885,1,3,greedy
8886,1,3,greedy
8887,1,3,greedy
8888,1,3,greedy
8889,1,3,greedy
8890,1,3,greedy
8891,1,0,greedy
8892,1,3,greedy
8893,1,3,greedy
8894,1,3,greedy
8895,1,3,greedy
8896,1,3,greedy
8897,1,3,greedy
8898,1,3,greedy
8899,1,3,greedy
8900,1,3,greedy
8901,1,3,greedy
8902,1,3,greedy
8903,1,3,greedy
8904,1,3,greedy
8905,1,3,greedy
8906,1,3,greedy
8907,1,3,greedy
8908,1,3,greedy
8909,1,3,greedy
8910,1,3,greedy
8911,1,3,greedy
8912,1,3,greedy
8913,1,3,greedy
8914,1,0,greedy
8915,1,3,greedy
8916,1,3,greedy
8917,1,3,greedy
8918,1,3,greedy
8919,1,0,greedy
8920,1,3,greedy
8921,1,3,greedy
8922,1,3,greedy
8923,1,3,greedy
8924,1,3,greedy
8925,1,3,greedy
8926,1,3,random
8927,1,3,greedy
8928,1,3,greedy
8929,1,3,greedy
8930,1,3,greedy
8931,1,3,greedy
8932,1,3,greedy
8933,1,3,greedy
8934,1,0,greedy
8935,1,3,greedy
8936,1,3,greedy
8937,1,3,greedy
8938,1,3,greedy
8939,0,5,random
8940,1,3,greedy
8941,1,3,greedy
8942,1,3,greedy
8943,0,5,random
8944,1,3,greedy
8945,1,3,greedy
8946,1,3,greedy
8947,1,3,random
8948,1,3,greedy
8949,1,3,greedy
8950,1,0,greedy
8951,1,3,greedy
8952,1,3,greedy
8953,1,3,greedy
8954,1,3,greedy
8955,1,3,random
8956,1,3,greedy
8957,1,3,greedy
8958,1,3,greedy
8959,1,3,greedy
8960,1,3,greedy
8961,1,3,greedy
8962,0,5,random
8963,1,3,greedy
8964,1,3,greedy
8965,1,3,greedy
8966,1,3,greedy
8967,1,3,greedy
8968,1,3,greedy
8969,1,3,greedy
8970,1,3,greedy
8971,1,3,greedy
8972,1,3,greedy
8973,1,3,greedy
8974,1,3,random
8975,1,0,greedy
8976,1,3,greedy
8977,1,3,greedy
8978,1,3,greedy
8979,1,0,random
8980,0,5,random
8981,1,3,greedy
8982,1,3,greedy
8983,1,3,greedy
8984,1,3,greedy
8985,1,3,greedy
8986,1,3,greedy
8987,1,3,greedy
8988,1,3,greedy
8989,1,3,greedy
8990,1,3,greedy
8991,1,3,greedy
8992,1,3,greedy
8993,1,3,greedy
8994,1,3,greedy
8995,1,3,greedy
8996,1,3,greedy
8997,1,3,greedy
8998,1,3,greedy
8999,1,3,greedy
9000,1,0,greedy
9001,1,3,greedy
9002,1,3,greedy
9003,1,3,greedy
9004,1,3,greedy
9005,1,3,greedy
9006,1,3,greedy
9007,1,3,greedy
9008,1,3,greedy
9009,1,3,random
9010,1,3,greedy
9011,1,3,greedy
9012,1,3,random
9013,1,3,greedy
9014,1,3,greedy
9015,1,3,greedy
9016,1,0,greedy
9017,1,3,greedy
9018,0,5,random
9019,1,3,greedy
9020,1,3,greedy
9021,1,3,greedy
9022,1,3,random
9023,1,3,greedy
9024,1,3,greedy
9025,1,3,greedy
9026,1,3,greedy
9027,1,3,greedy
9028,1,3,greedy
9029,0,5,random
9030,1,3,greedy
9031,1,3,greedy
9032,1,3,greedy
9033,1,3,greedy
9034,1,3,greedy
9035,1,3,greedy
9036,1,3,greedy
9037,1,3,greedy
9038,1,3,random
9039,1,3,greedy
9040,1,3,greedy
9041,1,3,greedy
9042,1,3,greedy
9043,1,3,greedy
9044,1,3,greedy
9045,1,3,greedy
9046,1,3,greedy
9047,1,3,greedy
9048,1,3,greedy
9049,1,3,greedy
9050,1,3,greedy
9051,1,3,greedy
9052,1,3,greedy
9053,1,3,greedy
9054,0,5,random
9055,1,3,greedy
9056,1,3,greedy
9057,1,3,greedy
9058,1,3,greedy
9059,1,3,greedy
9060,1,3,greedy
9061,1,0,greedy
9062,1,3,greedy
9063,1,3,greedy
9064,1,3,greedy
9065,1,3,greedy
9066,1,3,greedy
9067,0,5,random
9068,1,0,greedy
9069,1,3,greedy
9070,1,3,greedy
9071,1,3,greedy
9072,1,3,greedy
9073,1,3,greedy
9074,1,3,random
9075,1,3,greedy
9076,1,3,greedy
9077,1,3,greedy
9078,0,5,random
9079,1,3,greedy
9080,1,3,greedy
9081,1,3,greedy
9082,1,3,greedy
9083,1,3,greedy
9084,1,3,greedy
9085,1,3,greedy
9086,1,3,greedy
9087,1,3,random
9088,1,3,greedy
9089,0,5,random
9090,1,3,greedy
9091,1,3,greedy
9092,1,3,greedy
9093,1,3,greedy
9094,1,3,greedy
9095,1,3,greedy
9096,1,3,greedy
9097,1,3,greedy
9098,1,3,greedy
9099,1,3,greedy
9100,1,3,greedy
9101,1,3,greedy
9102,1,3,greedy
9103,1,3,greedy
9104,1,0,greedy
9105,1,3,greedy
9106,1,3,greedy
9107,1,3,greedy
9108,1,3,greedy
9109,1,3,greedy
9110,1,3,greedy
9111,1,3,greedy
9112,1,3,greedy
9113,1,3,greedy
9114,1,3,greedy
9115,1,3,greedy
9116,1,3,greedy
9117,1,3,greedy
9118,1,3,greedy
9119,1,3,greedy
9120,1,3,greedy
9121,1,0,greedy
9122,1,3,greedy
9123,1,3,greedy
9124,1,3,greedy
9125,1,3,greedy
9126,1,3,greedy
9127,1,3,greedy
9128,1,3,random
9129,1,3,greedy
9130,0,5,random
9131,0,5,greedy
9132,0,5,greedy
9133,0,5,greedy
9134,0,0,random
9135,0,5,greedy
9136,0,5,greedy
9137,0,5,greedy
9138,0,5,greedy
9139,0,5,random
9140,0,5,greedy
9141,0,0,greedy
9142,0,5,greedy
9143,0,5,greedy
9144,0,0,greedy
9145,0,0,greedy
9146,0,5,greedy
9147,0,0,greedy
9148,0,5,greedy
9149,0,0,greedy
9150,0,5,greedy
9151,0,0,greedy
